19.3611 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1920, 1080]. Using actual size
21.3530 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000169A1850F40>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000169A1850EE0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000169A1850D00>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x00000169A1A24B50>, multiSample=False, name='window1', numSamples=2, pos=(0, 0), screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
21.3531 	EXP 	window1: mouseVisible = True
21.3532 	EXP 	window1: backgroundImage = ''
21.3532 	EXP 	window1: backgroundFit = 'none'
21.3564 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
21.3565 	EXP 	window1: recordFrameIntervals = False
21.5191 	EXP 	window1: recordFrameIntervals = True
21.7247 	WARNING 	t of last frame was 55.85ms (=1/17)
21.9441 	WARNING 	t of last frame was 58.45ms (=1/17)
22.1193 	EXP 	Screen (0) actual frame rate measured at 60.56Hz
22.1193 	EXP 	window1: recordFrameIntervals = False
22.1195 	EXP 	window1: mouseVisible = False
32.5049 	EXP 	untitled: status = STARTED
32.5078 	EXP 	window1: mouseVisible = True
32.6277 	EXP 	Created text_9 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_9', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
32.6279 	EXP 	window1: mouseVisible = True
32.6648 	EXP 	Created text_6 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_6', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
32.6650 	EXP 	window1: mouseVisible = True
32.6817 	EXP 	Created image_6 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='image_6', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([2.5, 1.5]), texRes=128.0, units='height', win=Window(...))
32.6819 	EXP 	window1: mouseVisible = True
32.6840 	EXP 	Created text_4 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.2, italic=False, languageStyle='LTR', name='text_4', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
32.6841 	EXP 	window1: mouseVisible = True
32.6942 	EXP 	Created image_7 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='image_7', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([2.5, 1.5]), texRes=128.0, units='height', win=Window(...))
32.6944 	EXP 	window1: mouseVisible = True
32.7183 	EXP 	Created text_8 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_8', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='休息一下，下面进入正式测试啦！\n\n准备好可以按 空格 继续', units='height', win=Window(...), wrapWidth=1)
32.7185 	EXP 	window1: mouseVisible = True
32.7306 	EXP 	Created text_5 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_5', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
32.7308 	EXP 	window1: mouseVisible = True
32.7403 	EXP 	Created image_3 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='image_3', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([2.5, 1.5]), texRes=128.0, units='height', win=Window(...))
32.7404 	EXP 	window1: mouseVisible = True
32.7416 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.2, italic=False, languageStyle='LTR', name='text_3', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
32.7416 	EXP 	window1: mouseVisible = True
32.7525 	EXP 	Created image_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='image_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([2.5, 1.5]), texRes=128.0, units='height', win=Window(...))
32.7526 	EXP 	window1: mouseVisible = True
32.7715 	EXP 	Created text_10 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_10', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
32.7716 	EXP 	window1: mouseVisible = True
32.7803 	EXP 	Created text_7 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_7', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
32.7804 	EXP 	window1: mouseVisible = True
32.7909 	EXP 	Created image_8 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='image_8', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
32.7910 	EXP 	window1: mouseVisible = True
32.7923 	EXP 	Created text_11 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_11', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
32.7924 	EXP 	window1: mouseVisible = True
32.8029 	EXP 	Created image_9 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='image_9', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([2.5, 1.5]), texRes=128.0, units='height', win=Window(...))
32.8030 	EXP 	window1: mouseVisible = True
32.8073 	EXP 	Created text_12 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_12', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='休息一下，下面进入正式测试啦！\n\n准备好可以按 空格 继续', units='height', win=Window(...), wrapWidth=1)
32.8074 	EXP 	window1: mouseVisible = True
32.8146 	EXP 	Created text_13 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_13', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
32.8147 	EXP 	window1: mouseVisible = True
32.8279 	EXP 	Created image_4 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='image_4', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([2.5, 1.5]), texRes=128.0, units='height', win=Window(...))
32.8280 	EXP 	window1: mouseVisible = True
32.8293 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.2, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
32.8294 	EXP 	window1: mouseVisible = True
32.8474 	EXP 	Created image_5 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='image_5', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([2.5, 1.5]), texRes=128.0, units='height', win=Window(...))
0.3259 	DATA 	Keypress: space
0.3262 	DATA 	Mouse: Left button down, pos=(960,540)
0.3274 	DATA 	Mouse:  Left button up, pos=(960,539)
0.3439 	EXP 	text_9: autoDraw = True
4.8428 	DATA 	Keypress: space
4.8548 	EXP 	text_9: autoDraw = False
4.8548 	EXP 	text_6: autoDraw = True
26.6307 	EXP 	Imported test/data3.xlsx as conditions, 6 conditions, 3 params
26.6312 	EXP 	Created sequence: random, trialTypes=6, nReps=1, seed=None
26.6313 	EXP 	New trial (rep=0, index=0): {'stimuli': 9, 'star': 'test/rightstar.PNG', 'CorrectAns': 'space'}
26.8535 	DATA 	Keypress: space
26.8648 	EXP 	text_6: autoDraw = False
26.8648 	EXP 	image_6: image = 'test/fixation.png'
26.8648 	EXP 	image_6: autoDraw = True
27.2071 	EXP 	image_6: autoDraw = False
27.2071 	EXP 	text_4: height = 0.2
27.2071 	EXP 	text_4: height = 0.2
27.2071 	EXP 	text_4: height = 0.2
27.2071 	EXP 	text_4: text = 9
27.6383 	EXP 	text_4: autoDraw = True
28.2555 	EXP 	text_4: autoDraw = False
28.2555 	EXP 	text_4: autoDraw = False
28.2555 	EXP 	image_7: image = 'test/rightstar.PNG'
29.2585 	EXP 	image_7: autoDraw = True
30.0717 	EXP 	image_7: autoDraw = False
34.0399 	EXP 	New trial (rep=0, index=1): {'stimuli': 2, 'star': 'test/leftstar.PNG', 'CorrectAns': 'left'}
34.1269 	DATA 	Keypress: right
34.1313 	EXP 	image_7: autoDraw = False
34.1313 	EXP 	image_6: image = 'test/fixation.png'
34.1313 	EXP 	image_6: autoDraw = True
34.5712 	EXP 	image_6: autoDraw = False
34.5712 	EXP 	text_4: height = 0.2
34.5712 	EXP 	text_4: height = 0.2
34.5712 	EXP 	text_4: height = 0.2
34.5712 	EXP 	text_4: text = 2
35.0547 	EXP 	text_4: autoDraw = True
35.5205 	EXP 	text_4: autoDraw = False
35.5205 	EXP 	text_4: autoDraw = False
35.5205 	EXP 	image_7: image = 'test/leftstar.PNG'
36.6576 	EXP 	image_7: autoDraw = True
37.4576 	EXP 	New trial (rep=0, index=2): {'stimuli': 1, 'star': 'test/blank.PNG', 'CorrectAns': 'space'}
37.5490 	DATA 	Keypress: left
37.5539 	EXP 	image_7: autoDraw = False
37.5539 	EXP 	image_7: autoDraw = False
37.5539 	EXP 	image_6: image = 'test/fixation.png'
37.5539 	EXP 	image_6: autoDraw = True
37.9972 	EXP 	image_6: autoDraw = False
37.9972 	EXP 	text_4: height = 0.2
37.9972 	EXP 	text_4: height = 0.2
37.9972 	EXP 	text_4: height = 0.2
37.9972 	EXP 	text_4: text = 1
38.4714 	EXP 	text_4: autoDraw = True
38.8962 	EXP 	text_4: autoDraw = False
38.8962 	EXP 	text_4: autoDraw = False
38.8962 	EXP 	image_7: image = 'test/blank.PNG'
40.0725 	EXP 	image_7: autoDraw = True
40.8714 	EXP 	image_7: autoDraw = False
46.7570 	EXP 	New trial (rep=0, index=3): {'stimuli': 1, 'star': 'test/leftstar.PNG', 'CorrectAns': 'left'}
46.8450 	DATA 	Keypress: space
46.8507 	EXP 	image_7: autoDraw = False
46.8507 	EXP 	image_6: image = 'test/fixation.png'
